timestamp,room_id,temperature
Monday 15:09,room_14,27.24
Monday 15:09,room_15,20.94
Monday 15:09,room_01,24.52
Monday 15:09,room_02,19.13
Monday 15:09,room_03,22.71
Monday 15:10,room_04,18.58
Monday 15:10,room_05,20.91
Monday 15:10,room_06,23.94
Monday 15:10,room_07,27.66
Monday 15:10,room_08,21.62
Monday 15:10,room_09,27.31
Monday 15:10,room_10,23.24
Monday 15:10,room_11,24.84
Monday 15:10,room_12,23.29
Monday 15:11,room_13,20.39
Monday 15:11,room_14,27.61
Monday 15:11,room_15,21.02
Monday 15:11,room_01,24.44
Monday 15:11,room_02,18.89
Monday 15:11,room_03,23.08
Monday 15:11,room_04,18.2
Monday 15:11,room_05,20.56
Monday 15:11,room_06,24.0
Monday 15:11,room_07,28.02
Monday 15:12,room_08,21.95
Monday 15:12,room_09,27.53
Monday 15:12,room_10,23.63
Monday 15:12,room_11,24.71
Monday 15:12,room_12,23.31
Monday 15:12,room_13,20.48
Monday 15:12,room_14,27.55
Monday 15:12,room_15,20.43
Monday 15:12,room_01,24.56
Monday 15:12,room_02,18.35
Monday 15:13,room_03,22.67
Monday 15:13,room_04,18.74
Monday 15:13,room_05,20.86
Monday 15:13,room_06,24.29
Monday 15:13,room_07,27.44
Monday 15:13,room_08,22.0
Monday 15:13,room_09,27.41
Monday 15:13,room_10,23.11
Monday 15:13,room_11,24.27
Monday 15:14,room_12,23.73
Monday 15:14,room_13,20.24
Monday 15:14,room_14,27.39
Monday 15:14,room_15,21.1
Monday 15:14,room_01,24.86
Monday 15:14,room_02,18.76
Monday 15:14,room_03,22.67
Monday 15:14,room_04,18.68
Monday 15:14,room_05,20.85
Monday 15:14,room_06,24.23
Monday 15:15,room_07,27.43
Monday 15:15,room_08,22.0
Monday 15:15,room_09,27.71
Monday 15:15,room_10,23.23
Monday 15:15,room_11,24.25
Monday 15:15,room_12,23.82
Monday 15:15,room_13,20.6
Monday 15:15,room_14,27.64
Monday 15:15,room_15,20.55
Monday 15:15,room_01,24.37
Monday 15:16,room_02,18.69
Monday 15:16,room_03,23.26
Monday 15:16,room_04,19.06
Monday 15:16,room_05,20.67
Monday 15:16,room_06,24.34
Monday 15:16,room_07,27.48
Monday 15:16,room_08,21.55
Monday 15:16,room_09,27.73
Monday 15:16,room_10,22.71
Monday 15:17,room_11,24.4
Monday 15:17,room_12,24.05
Monday 15:17,room_13,20.6
Monday 15:17,room_14,27.03
Monday 15:17,room_15,20.43
Monday 15:17,room_01,24.37
Monday 15:17,room_02,19.09
Monday 15:17,room_03,23.47
Monday 15:17,room_04,18.91
Monday 15:17,room_05,20.56
Monday 15:18,room_06,24.55
Monday 15:18,room_07,27.58
Monday 15:18,room_08,21.19
Monday 15:18,room_09,28.71
Monday 15:18,room_10,23.14
Monday 15:18,room_11,24.16
Monday 15:18,room_12,24.35
Monday 15:18,room_13,20.68
Monday 15:18,room_14,26.43
Monday 15:19,room_15,20.48
Monday 15:19,room_01,24.09
Monday 15:19,room_02,18.94
Monday 15:19,room_03,23.7
Monday 15:19,room_04,18.85
Monday 15:19,room_05,20.76
Monday 15:19,room_06,24.08
Monday 15:19,room_07,27.8
Monday 15:19,room_08,20.57
Monday 15:19,room_09,29.03
Monday 15:20,room_10,22.86
Monday 15:20,room_11,23.84
Monday 15:20,room_12,23.79
Monday 15:20,room_13,20.37
Monday 15:20,room_14,26.94
Monday 15:20,room_15,20.93
Monday 15:20,room_01,23.98
Monday 15:20,room_02,19.3
Monday 15:20,room_03,23.5
Monday 15:20,room_04,19.19
Monday 15:21,room_05,20.42
Monday 15:21,room_06,24.14
Monday 15:21,room_07,27.08
Monday 15:21,room_08,20.31
Monday 15:21,room_09,28.97
Monday 15:21,room_10,23.24
Monday 15:21,room_11,23.84
Monday 15:21,room_12,23.93
Monday 15:21,room_13,20.03
Monday 15:21,room_14,27.23
Monday 15:22,room_15,21.16
Monday 15:22,room_01,23.93
Monday 15:22,room_02,19.13
Monday 15:22,room_03,22.96
Monday 15:22,room_04,19.22
Monday 15:22,room_05,20.41
Monday 15:22,room_06,24.41
Monday 15:22,room_07,27.39
Monday 15:22,room_08,20.05
Monday 15:23,room_09,29.44
Monday 15:23,room_10,22.93
Monday 15:23,room_11,23.86
Monday 15:23,room_12,23.23
Monday 15:23,room_13,19.73
Monday 15:23,room_14,27.86
Monday 15:23,room_15,21.04
Monday 15:23,room_01,24.2
Monday 15:23,room_02,19.2
Monday 15:23,room_03,22.87
Monday 15:24,room_04,19.42
Monday 15:24,room_05,19.83
Monday 15:24,room_06,24.59
Monday 15:24,room_07,27.33
Monday 15:24,room_08,19.35
Monday 15:24,room_09,28.97
Monday 15:24,room_10,23.17
Monday 15:24,room_11,24.19
Monday 15:24,room_12,23.37
Monday 15:24,room_13,19.95
Monday 15:25,room_14,28.1
Monday 15:25,room_15,21.33
Monday 15:25,room_01,24.33
Monday 15:25,room_02,19.08
Monday 15:25,room_03,22.23
Monday 15:25,room_04,18.96
Monday 15:25,room_05,19.89
Monday 15:25,room_06,24.88
Monday 15:25,room_07,27.55
Monday 15:26,room_08,19.14
Monday 15:26,room_09,29.3
Monday 15:26,room_10,22.77
Monday 15:26,room_11,24.41
Monday 15:26,room_12,22.89
Monday 15:26,room_13,19.94
Monday 15:26,room_14,28.13
Monday 15:26,room_15,21.2
Monday 15:26,room_01,24.16
Monday 15:26,room_02,18.92
Monday 15:27,room_03,22.18
Monday 15:27,room_04,19.02
Monday 15:27,room_05,20.63
Monday 15:27,room_06,25.01
Monday 15:27,room_07,26.87
Monday 15:27,room_08,19.46
Monday 15:27,room_09,29.43
Monday 15:27,room_10,22.51
Monday 15:27,room_11,24.89
Monday 15:27,room_12,22.58
Monday 15:28,room_13,19.67
Monday 15:28,room_14,28.15
Monday 15:28,room_15,20.79
Monday 15:28,room_01,24.1
Monday 15:28,room_02,18.99
Monday 15:28,room_03,22.57
Monday 15:28,room_04,18.96
Monday 15:28,room_05,20.67
Monday 15:28,room_06,25.19
Monday 15:28,room_07,26.77
Monday 15:29,room_08,19.19
Monday 15:29,room_09,29.8
Monday 15:29,room_10,21.57
Monday 15:29,room_11,25.09
Monday 15:29,room_12,22.4
Monday 15:29,room_13,19.51
Monday 15:29,room_14,28.53
Monday 15:29,room_15,20.93
Monday 15:29,room_01,24.53
Monday 15:30,room_02,19.68
Monday 15:30,room_03,22.69
Monday 15:30,room_04,18.92
Monday 15:30,room_05,21.28
Monday 15:30,room_06,24.41
Monday 15:30,room_07,26.84
Monday 15:30,room_08,19.46
Monday 15:30,room_09,29.89
Monday 15:30,room_10,21.8
Monday 15:30,room_11,25.31
Monday 15:31,room_12,23.05
Monday 15:31,room_13,19.53
Monday 15:31,room_14,28.78
Monday 15:31,room_15,20.54
Monday 15:31,room_01,24.21
Monday 15:31,room_02,19.66
Monday 15:31,room_03,22.89
Monday 15:31,room_04,18.78
Monday 15:31,room_05,21.66
Monday 15:31,room_06,24.58
Monday 15:32,room_07,26.61
Monday 15:32,room_08,19.67
Monday 15:32,room_09,30.41
Monday 15:32,room_10,22.11
Monday 15:32,room_11,25.21
Monday 15:32,room_12,23.18
Monday 15:32,room_13,19.48
Monday 15:32,room_14,28.46
Monday 15:32,room_15,20.67
Monday 15:32,room_01,24.27
Monday 15:33,room_02,19.61
Monday 15:33,room_03,22.65
Monday 15:33,room_04,18.23
Monday 15:33,room_05,21.8
Monday 15:33,room_06,24.61
Monday 15:33,room_07,26.75
Monday 15:33,room_08,19.69
Monday 15:33,room_09,30.2
Monday 15:33,room_10,22.52
Monday 15:34,room_11,25.56
Monday 15:34,room_12,23.59
Monday 15:34,room_13,19.6
Monday 15:34,room_14,29.22
Monday 15:34,room_15,20.32
Monday 15:34,room_01,24.37
Monday 15:34,room_02,20.0
Monday 15:34,room_03,22.56
Monday 15:34,room_04,18
Monday 15:34,room_05,21.49
Monday 15:35,room_06,24.99
Monday 15:35,room_07,26.72
Monday 15:35,room_08,19.39
Monday 15:35,room_09,29.77
Monday 15:35,room_10,22.44
Monday 15:35,room_11,25.28
Monday 15:35,room_12,23.49
Monday 15:35,room_13,20.11
Monday 15:35,room_14,29.29
Monday 15:36,room_15,20.12
Monday 15:36,room_01,24.44
Monday 15:36,room_02,20.01
Monday 15:36,room_03,21.75
Monday 15:36,room_04,18.37
Monday 15:36,room_05,21.05
Monday 15:36,room_06,24.93
Monday 15:36,room_07,26.71
Monday 15:36,room_08,19.67
Monday 15:36,room_09,30.1
Monday 15:37,room_10,21.81
Monday 15:37,room_11,24.74
Monday 15:37,room_12,23.32
Monday 15:37,room_13,20.1
Monday 15:37,room_14,29.78
Monday 15:37,room_15,20.02
Monday 15:37,room_01,24.25
Monday 15:37,room_02,19.86
Monday 15:37,room_03,21.72
Monday 15:37,room_04,18.24
Monday 15:38,room_05,21.77
Monday 15:38,room_06,24.98
Monday 15:38,room_07,26.3
Monday 15:38,room_08,19.96
Monday 15:38,room_09,29.92
Monday 15:38,room_10,21.7
Monday 15:38,room_11,24.96
Monday 15:38,room_12,23.57
Monday 15:38,room_13,20.0
Monday 15:38,room_14,30.06
Monday 15:39,room_15,20.04
Monday 15:39,room_01,23.74
Monday 15:39,room_02,19.56
Monday 15:39,room_03,21.06
Monday 15:39,room_04,18.11
Monday 15:39,room_05,21.83
Monday 15:39,room_06,25.27
Monday 15:39,room_07,25.96
Monday 15:39,room_08,20.08
Monday 15:40,room_09,30.1
Monday 15:40,room_10,21.62
Monday 15:40,room_11,24.95
Monday 15:40,room_12,23.11
Monday 15:40,room_13,20.16
Monday 15:40,room_14,30.14
Monday 15:40,room_15,19.81
Monday 15:40,room_01,23.31
Monday 15:40,room_02,19.67
Monday 15:40,room_03,21.52
Monday 15:41,room_04,18
Monday 15:41,room_05,21.16
Monday 15:41,room_06,25.38
Monday 15:41,room_07,26.04
Monday 15:41,room_08,20.22
Monday 15:41,room_09,29.84
Monday 15:41,room_10,21.63
Monday 15:41,room_11,25.36
Monday 15:41,room_12,23.44
Monday 15:41,room_13,20.28
Monday 15:42,room_14,30.47
Monday 15:42,room_15,19.32
Monday 15:42,room_01,23.75
Monday 15:42,room_02,19.57
Monday 15:42,room_03,21.14
Monday 15:42,room_04,18.29
Monday 15:42,room_05,21.26
Monday 15:42,room_06,25.46
Monday 15:42,room_07,25.64
Monday 15:42,room_08,20.22
Monday 15:43,room_09,30.36
Monday 15:43,room_10,21.27
Monday 15:43,room_11,24.63
Monday 15:43,room_12,23.54
Monday 15:43,room_13,20.17
Monday 15:43,room_14,30.81
Monday 15:43,room_15,19.78
Monday 15:43,room_01,23.45
Monday 15:43,room_02,19.79
Monday 15:44,room_03,20.6
Monday 15:44,room_04,18
Monday 15:44,room_05,21.19
Monday 15:44,room_06,25.92
Monday 15:44,room_07,26.17
Monday 15:44,room_08,20.37
Monday 15:44,room_09,30.22
Monday 15:44,room_10,21.73
Monday 15:44,room_11,24.5
Monday 15:44,room_12,23.77
Monday 15:45,room_13,20.77
Monday 15:45,room_14,31.03
Monday 15:45,room_15,19.5
Monday 15:45,room_01,23.52
Monday 15:45,room_02,19.55
Monday 15:45,room_03,20.81
Monday 15:45,room_04,18
Monday 15:45,room_05,21.28
Monday 15:45,room_06,25.71
Monday 15:45,room_07,26.02
Monday 15:46,room_08,19.92
Monday 15:46,room_09,30.42
Monday 15:46,room_10,22.14
Monday 15:46,room_11,25.06
Monday 15:46,room_12,23.4
Monday 15:46,room_13,20.94
Monday 15:46,room_14,31.01
Monday 15:46,room_15,19.49
Monday 15:46,room_01,23.19
Monday 15:46,room_02,19.52
Monday 15:47,room_03,20.8
Monday 15:47,room_04,18.13
Monday 15:47,room_05,21.03
Monday 15:47,room_06,25.76
Monday 15:47,room_07,25.64
Monday 15:47,room_08,19.72
Monday 15:47,room_09,29.94
Monday 15:47,room_10,22.21
Monday 15:47,room_11,24.99
Monday 15:48,room_12,23.61
Monday 15:48,room_13,20.33
Monday 15:48,room_14,30.84
Monday 15:48,room_15,18.94
Monday 15:48,room_01,21.84
Monday 15:48,room_02,19.62
Monday 15:48,room_03,20.78
Monday 15:48,room_04,18.19
Monday 15:48,room_05,21.15
Monday 15:48,room_06,25.54
Monday 15:49,room_07,25.74
Monday 15:49,room_08,19.52
Monday 15:49,room_09,29.04
Monday 15:49,room_10,21.47
Monday 15:49,room_11,25.25
Monday 15:49,room_12,23.79
Monday 15:49,room_13,20.22
Monday 15:49,room_14,30.44
Monday 15:49,room_15,18.43
Monday 15:49,room_01,21.81
Monday 15:50,room_02,19.35
Monday 15:50,room_03,20.74
Monday 15:50,room_04,18
Monday 15:50,room_05,20.85
Monday 15:50,room_06,25.58
Monday 15:50,room_07,25.51
Monday 15:50,room_08,19.08
Monday 15:50,room_09,28.44
Monday 15:50,room_10,21.79
Monday 15:51,room_11,24.78
Monday 15:51,room_12,23.24
Monday 15:51,room_13,20.21
Monday 15:51,room_14,30.9
Monday 15:51,room_15,18.18
Monday 15:51,room_01,21.72
Monday 15:51,room_02,19.59
Monday 15:51,room_03,20.48
Monday 15:51,room_04,18.24
Monday 15:51,room_05,20.49
Monday 15:52,room_06,25.37
Monday 15:52,room_07,25.26
Monday 15:52,room_08,19.04
Monday 15:52,room_09,28.85
Monday 15:52,room_10,21.94
Monday 15:52,room_11,24.36
Monday 15:52,room_12,23.57
Monday 15:52,room_13,20.26
Monday 15:52,room_14,31.2
Monday 15:52,room_15,18.12
Monday 15:53,room_01,21.39
Monday 15:53,room_02,19.96
Monday 15:53,room_03,20.21
Monday 15:53,room_04,18.55
Monday 15:53,room_05,20.65
Monday 15:53,room_06,25.11
Monday 15:53,room_07,25.29
Monday 15:53,room_08,18.42
Monday 15:53,room_09,28.44
Monday 15:54,room_10,21.44
Monday 15:54,room_11,24.12
Monday 15:54,room_12,23.49
Monday 15:54,room_13,20.44
Monday 15:54,room_14,31.6
Monday 15:54,room_15,18
Monday 15:54,room_01,21.18
Monday 15:54,room_02,19.78
Monday 15:54,room_03,20.55
Monday 15:54,room_04,18.17
Monday 15:55,room_05,20.81
Monday 15:55,room_06,24.67
Monday 15:55,room_07,25.29
Monday 15:55,room_08,18.0
Monday 15:55,room_09,28.71
Monday 15:55,room_10,21.43
Monday 15:55,room_11,23.83
Monday 15:55,room_12,23.66
Monday 15:55,room_13,19.82
Monday 15:55,room_14,31.51
Monday 15:56,room_15,18.18
Monday 15:56,room_01,21.41
Monday 15:56,room_02,19.08
Monday 15:56,room_03,20.33
Monday 15:56,room_04,18.24
Monday 15:56,room_05,20.6
Monday 15:56,room_06,24.9
Monday 15:56,room_07,25.21
Monday 15:56,room_08,18
Monday 15:57,room_09,27.91
Monday 15:57,room_10,20.94
Monday 15:57,room_11,23.82
Monday 15:57,room_12,22.91
Monday 15:57,room_13,19.16
Monday 15:57,room_14,31.58
Monday 15:57,room_15,18.42
Monday 15:57,room_01,21.21
Monday 15:57,room_02,19.05
Monday 15:57,room_03,20.6
Monday 15:58,room_04,18
Monday 15:58,room_05,19.73
Monday 15:58,room_06,24.96
Monday 15:58,room_07,25.09
Monday 15:58,room_08,18.07
Monday 15:58,room_09,27.71
Monday 15:58,room_10,20.82
Monday 15:58,room_11,23.65
Monday 15:58,room_12,23.26
Monday 15:58,room_13,18.82
Monday 15:59,room_14,31.52
Monday 15:59,room_15,18.42
Monday 15:59,room_01,21.29
Monday 15:59,room_02,19.64
Monday 15:59,room_03,20.67
Monday 15:59,room_04,18.13
Monday 15:59,room_05,20.1
Monday 15:59,room_06,24.98
Monday 15:59,room_07,25.06
Monday 15:59,room_08,18
Monday 16:00,room_09,27.19
Monday 16:00,room_10,20.08
Monday 16:00,room_11,24.26
Monday 16:00,room_12,23.39
Monday 16:00,room_13,19.12
Monday 16:00,room_14,31.52
Monday 16:00,room_15,18.67
Monday 16:00,room_01,21.4
Monday 16:00,room_02,19.93
Monday 16:01,room_03,21.11
Monday 16:01,room_04,18.14
Monday 16:01,room_05,19.48
Monday 16:01,room_06,25.58
Monday 16:01,room_07,25.38
Monday 16:01,room_08,18.41
Monday 16:01,room_09,26.57
Monday 16:01,room_10,20.09
Monday 16:01,room_11,24.34
Monday 16:01,room_12,23.08
Monday 16:02,room_13,18.91
Monday 16:02,room_14,31.4
Monday 16:02,room_15,18.96
Monday 16:02,room_01,21.84
Monday 16:02,room_02,20.06
Monday 16:02,room_03,21.11
Monday 16:02,room_04,18.39
Monday 16:02,room_05,18.83
Monday 16:02,room_06,25.78
Monday 16:03,room_07,25.56
Monday 16:03,room_08,18.33
Monday 16:03,room_09,26.79
Monday 16:03,room_10,20.76
Monday 16:03,room_11,24.39
Monday 16:03,room_12,22.15
Monday 16:03,room_13,18.51
Monday 16:03,room_14,31.3
Monday 16:03,room_15,19.03
Monday 16:03,room_01,21.78
Monday 16:04,room_02,20.38
Monday 16:04,room_03,20.91
Monday 16:04,room_04,18.51
Monday 16:04,room_05,18.62
Monday 16:04,room_06,26.12
Monday 16:04,room_07,25.44
Monday 16:04,room_08,18.05
Monday 16:04,room_09,27.05
Monday 16:04,room_10,21.11
Monday 16:04,room_11,24.72
Monday 16:05,room_12,21.68
Monday 16:05,room_13,18.48
Monday 16:05,room_14,31.33
Monday 16:05,room_15,19.07
Monday 16:05,room_01,21.91
Monday 16:05,room_02,20.14
Monday 16:05,room_03,21.04
Monday 16:05,room_04,18.85
Monday 16:05,room_05,18.94
Monday 16:06,room_06,26.44
Monday 16:06,room_07,25.41
Monday 16:06,room_08,18.11
Monday 16:06,room_09,27.56
Monday 16:06,room_10,21.89
Monday 16:06,room_11,25.08
Monday 16:06,room_12,21.85
Monday 16:06,room_13,18.14
Monday 16:06,room_14,31.38
Monday 16:06,room_15,18.81
Monday 16:07,room_01,21.43
Monday 16:07,room_02,20.54
Monday 16:07,room_03,21.87
Monday 16:07,room_04,18.22
Monday 16:07,room_05,19.05
Monday 16:07,room_06,25.96
Monday 16:07,room_07,25.43
Monday 16:07,room_08,18
Monday 16:07,room_09,27.21
Monday 16:08,room_10,21.68
Monday 16:08,room_11,25.11
Monday 16:08,room_12,21.97
Monday 16:08,room_13,18
Monday 16:08,room_14,31.68
Monday 16:08,room_15,18.53
Monday 16:08,room_01,21.36
Monday 16:08,room_02,20.69
Monday 16:08,room_03,21.5
Monday 16:08,room_04,18.12
Monday 16:09,room_05,18.59
Monday 16:09,room_06,26.03
Monday 16:09,room_07,25.4
Monday 16:09,room_08,18.37
Monday 16:09,room_09,28.03
Monday 16:09,room_10,21.79
Monday 16:09,room_11,25.17
Monday 16:09,room_12,22.3
Monday 16:09,room_13,18
Monday 16:09,room_14,31.69
Monday 16:10,room_15,18.76
Monday 16:10,room_01,21.65
Monday 16:10,room_02,20.97
Monday 16:10,room_03,20.76
Monday 16:10,room_04,18
Monday 16:10,room_05,18.63
Monday 16:10,room_06,26.17
Monday 16:10,room_07,25.54
Monday 16:10,room_08,18.76
Monday 16:11,room_09,28.48
Monday 16:11,room_10,21.94
Monday 16:11,room_11,25.61
Monday 16:11,room_12,22.45
Monday 16:11,room_13,18.24
Monday 16:11,room_14,32.07
Monday 16:11,room_15,19.12
Monday 16:11,room_01,21.39
Monday 16:11,room_02,20.6
Monday 16:11,room_03,20.81
Monday 16:12,room_04,18.26
Monday 16:12,room_05,19.15
Monday 16:12,room_06,26.06
Monday 16:12,room_07,25.49
Monday 16:12,room_08,18.59
Monday 16:12,room_09,28.68
Monday 16:12,room_10,22.21
Monday 16:12,room_11,25.51
Monday 16:12,room_12,22.5
Monday 16:12,room_13,18.19
Monday 16:13,room_14,32.19
Monday 16:13,room_15,18.98
Monday 16:13,room_01,21.32
Monday 16:13,room_02,20.79
Monday 16:13,room_03,20.95
Monday 16:13,room_04,18.12
Monday 16:13,room_05,19.15
Monday 16:13,room_06,26.4
Monday 16:13,room_07,25.83
Monday 16:14,room_08,18.55
Monday 16:14,room_09,28.0
Monday 16:14,room_10,22.82
Monday 16:14,room_11,25.83
Monday 16:14,room_12,22.85
Monday 16:14,room_13,18.46
Monday 16:14,room_14,32.07
Monday 16:14,room_15,18.55
Monday 16:14,room_01,21.22
Monday 16:14,room_02,20.54
Monday 16:15,room_03,20.97
Monday 16:15,room_04,18
Monday 16:15,room_05,18.98
Monday 16:15,room_06,26.48
Monday 16:15,room_07,25.34
Monday 16:15,room_08,18.69
Monday 16:15,room_09,27.82
Monday 16:15,room_10,22.72
Monday 16:15,room_11,25.6
Monday 16:15,room_12,22.51
Monday 16:16,room_13,18
Monday 16:16,room_14,32.1
Monday 16:16,room_15,18.22
Monday 16:16,room_01,21.4
Monday 16:16,room_02,20.9
Monday 16:16,room_03,20.75
Monday 16:16,room_04,18
Monday 16:16,room_05,19.1
Monday 16:16,room_06,26.76
Monday 16:17,room_07,25.41
Monday 16:17,room_08,18.78
Monday 16:17,room_09,28.15
Monday 16:17,room_10,22.97
Monday 16:17,room_11,26.19
Monday 16:17,room_12,22.55
Monday 16:17,room_13,18.13
Monday 16:17,room_14,32.35
Monday 16:17,room_15,18.18
Monday 16:17,room_01,21.7
Monday 16:18,room_02,20.68
Monday 16:18,room_03,20.56
Monday 16:18,room_04,18
Monday 16:18,room_05,19.69
Monday 16:18,room_06,26.04
Monday 16:18,room_07,24.82
Monday 16:18,room_08,18.68
Monday 16:18,room_09,28.16
Monday 16:18,room_10,23.45
Monday 16:18,room_11,26.38
Monday 16:19,room_12,22.82
Monday 16:19,room_13,18.07
Monday 16:19,room_14,32.18
Monday 16:19,room_15,18
Monday 16:19,room_01,21.43
Monday 16:19,room_02,20.94
Monday 16:19,room_03,20.22
Monday 16:19,room_04,18.01
Monday 16:19,room_05,19.87
Monday 16:19,room_06,26.04
Monday 16:20,room_07,25.09
Monday 16:20,room_08,18.41
Monday 16:20,room_09,28.37
Monday 16:20,room_10,23.95
Monday 16:20,room_11,26.45
Monday 16:20,room_12,22.34
Monday 16:20,room_13,18
Monday 16:20,room_14,32.04
Monday 16:20,room_15,18
Monday 16:21,room_01,21.34
Monday 16:21,room_02,21.18
Monday 16:21,room_03,20.27
Monday 16:21,room_04,18.18
Monday 16:21,room_05,20.0
Monday 16:21,room_06,26.34
Monday 16:21,room_07,25.52
Monday 16:21,room_08,18.6
Monday 16:21,room_09,28.65
Monday 16:21,room_10,24.33
Monday 16:22,room_11,26.35
Monday 16:22,room_12,21.84
Monday 16:22,room_13,18.24
Monday 16:22,room_14,31.72
Monday 16:22,room_15,18
Monday 16:22,room_01,21.71
Monday 16:22,room_02,21.09
Monday 16:22,room_03,19.99
Monday 16:22,room_04,18
Monday 16:22,room_05,20.05
Monday 16:23,room_06,25.52
Monday 16:23,room_07,26.15
Monday 16:23,room_08,18.62
Monday 16:23,room_09,28.46
Monday 16:23,room_10,25.02
Monday 16:23,room_11,26.4
Monday 16:23,room_12,21.65
Monday 16:23,room_13,18.55
Monday 16:23,room_14,31.99
Monday 16:24,room_15,18
Monday 16:24,room_01,21.54
Monday 16:24,room_02,21.68
Monday 16:24,room_03,19.72
Monday 16:24,room_04,18
Monday 16:24,room_05,20.21
Monday 16:24,room_06,25.16
Monday 16:24,room_07,26.34
Monday 16:24,room_08,19.03
Monday 16:24,room_09,28.75
Monday 16:25,room_10,25.38
Monday 16:25,room_11,27.0
Monday 16:25,room_12,22.19
Monday 16:25,room_13,18.37
Monday 16:25,room_14,32.21
Monday 16:25,room_15,18.14
Monday 16:25,room_01,21.63
Monday 16:25,room_02,21.66
Monday 16:25,room_03,19.67
Monday 16:25,room_04,18
Monday 16:26,room_05,20.59
Monday 16:26,room_06,25.48
Monday 16:26,room_07,26.2
Monday 16:26,room_08,19.24
Monday 16:26,room_09,28.71
Monday 16:26,room_10,25.14
Monday 16:26,room_11,26.81
Monday 16:26,room_12,22.03
Monday 16:26,room_13,18.65
Monday 16:27,room_14,32.12
Monday 16:27,room_15,18.29
Monday 16:27,room_01,21.32
Monday 16:27,room_02,21.84
Monday 16:27,room_03,19.58
Monday 16:27,room_04,18.08
Monday 16:27,room_05,20.71
Monday 16:27,room_06,25.35
Monday 16:27,room_07,26.32
Monday 16:27,room_08,18.82
Monday 16:28,room_09,28.35
Monday 16:28,room_10,24.78
Monday 16:28,room_11,27.27
Monday 16:28,room_12,22.02
Monday 16:28,room_13,19.33
Monday 16:28,room_14,32.16
Monday 16:28,room_15,18.54
Monday 16:28,room_01,20.79
Monday 16:28,room_02,21.77
Monday 16:28,room_03,19.06
Monday 16:29,room_04,18
Monday 16:29,room_05,20.87
Monday 16:29,room_06,25.04
Monday 16:29,room_07,26.71
Monday 16:29,room_08,19.05
Monday 16:29,room_09,28.36
Monday 16:29,room_10,24.95
Monday 16:29,room_11,27.36
Monday 16:29,room_12,21.81
Monday 16:29,room_13,18.82
Monday 16:30,room_14,32.18
Monday 16:30,room_15,18
Monday 16:30,room_01,20.72
Monday 16:30,room_02,21.41
Monday 16:30,room_03,18.92
Monday 16:30,room_04,18.41
Monday 16:30,room_05,20.82
Monday 16:30,room_06,25.17
Monday 16:30,room_07,27.11
Monday 16:31,room_08,18.86
Monday 16:31,room_09,28.01
Monday 16:31,room_10,24.74
Monday 16:31,room_11,27.19
Monday 16:31,room_12,21.94
Monday 16:31,room_13,18.51
Monday 16:31,room_14,32.26
Monday 16:31,room_15,18.28
Monday 16:31,room_01,20.4
Monday 16:31,room_02,21.75
Monday 16:32,room_03,18.89
Monday 16:32,room_04,18
Monday 16:32,room_05,20.2
Monday 16:32,room_06,25.13
Monday 16:32,room_07,26.55
Monday 16:32,room_08,19.18
Monday 16:32,room_09,28.02
Monday 16:32,room_10,24.8
Monday 16:32,room_11,27.09
Monday 16:32,room_12,22.22
Monday 16:33,room_13,18.14
Monday 16:33,room_14,32.04
Monday 16:33,room_15,18.22
Monday 16:33,room_01,20.35
Monday 16:33,room_02,21.89
Monday 16:33,room_03,18.83
Monday 16:33,room_04,18.01
Monday 16:33,room_05,19.98
Monday 16:33,room_06,25.23
Monday 16:34,room_07,26.85
Monday 16:34,room_08,19.11
Monday 16:34,room_09,28.45
Monday 16:34,room_10,25.45
Monday 16:34,room_11,26.81
Monday 16:34,room_12,22.09
Monday 16:34,room_13,18.12
Monday 16:34,room_14,32.18
Monday 16:34,room_15,18.28
Monday 16:34,room_01,20.2
Monday 16:35,room_02,21.07
Monday 16:35,room_03,18.72
Monday 16:35,room_04,18
Monday 16:35,room_05,20.56
Monday 16:35,room_06,25.23
Monday 16:35,room_07,27.1
Monday 16:35,room_08,19.56
Monday 16:35,room_09,28.48
Monday 16:35,room_10,25.05
Monday 16:35,room_11,26.46
Monday 16:36,room_12,22.47
Monday 16:36,room_13,18
Monday 16:36,room_14,32.27
Monday 16:36,room_15,18.2
Monday 16:36,room_01,20.26
Monday 16:36,room_02,20.59
Monday 16:36,room_03,18.95
Monday 16:36,room_04,18
Monday 16:36,room_05,20.45
Monday 16:36,room_06,25.02
Monday 16:37,room_07,27.28
Monday 16:37,room_08,19.78
Monday 16:37,room_09,28.46
Monday 16:37,room_10,25.16
Monday 16:37,room_11,25.93
Monday 16:37,room_12,22.51
Monday 16:37,room_13,18.19
Monday 16:37,room_14,32.23
Monday 16:37,room_15,18.56
Monday 16:37,room_01,20.42
Monday 16:38,room_02,20.14
Monday 16:38,room_03,18.87
Monday 16:38,room_04,18
Monday 16:38,room_05,19.97
Monday 16:38,room_06,24.83
Monday 16:38,room_07,26.72
Monday 16:38,room_08,19.71
Monday 16:38,room_09,28.81
Monday 16:38,room_10,25.39
Monday 16:39,room_11,25.09
Monday 16:39,room_12,22.08
Monday 16:39,room_13,18.0
Monday 16:39,room_14,31.64
Monday 16:39,room_15,18.55
Monday 16:39,room_01,20.48
Monday 16:39,room_02,19.67
Monday 16:39,room_03,18.66
Monday 16:39,room_04,18
Monday 16:39,room_05,19.87
Monday 16:40,room_06,25.16
