timestamp,processed_timestamp,room_id,temperature,occupancy,humidity,co2_level,window_open,ventilation_level,air_quality_warning,alert_msg
Monday 13:37,1775738331.4087505,room_01,28.94,34,56,1037,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 13:38,1775738332.4105737,room_01,28.36,32,56,1031,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 13:40,1775738333.41582,room_01,27.84,30,55,1039,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 13:41,1775738334.4175992,room_01,27.68,33,54,1030,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 13:42,1775738335.4250498,room_01,27.59,32,55,1045,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 13:42,1775738336.4293652,room_01,27.59,32,55,1045,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 13:43,1775738337.4279847,room_01,27.3,30,55,1041,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 13:45,1775738338.4349055,room_01,27.17,31,56,1061,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 13:46,1775738339.4388092,room_01,27.14,17,55,1061,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 13:47,1775738340.4465454,room_01,27.12,18,56,1059,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 13:48,1775738341.4427164,room_01,26.69,18,56,1039,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 13:49,1775738342.4413338,room_01,26.74,19,57,1031,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 13:50,1775738343.44141,room_01,26.4,19,57,1007,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 13:51,1775738344.4444048,room_01,26.08,18,57,988,True,2,False,CO2 Levels normal.
Monday 13:51,1775738345.4438095,room_01,26.08,18,57,988,True,2,False,CO2 Levels normal.
Monday 13:52,1775738346.4491694,room_01,25.94,19,57,971,True,2,False,CO2 Levels normal.
Monday 13:53,1775738347.4482987,room_01,25.42,19,58,949,True,2,False,CO2 Levels normal.
Monday 13:54,1775738348.449515,room_01,25.38,19,58,925,True,2,False,CO2 Levels normal.
Monday 13:55,1775738349.4530826,room_01,25.52,18,58,921,False,2,False,CO2 Levels normal.
Monday 13:56,1775738350.4531486,room_01,25.34,19,58,895,True,2,False,CO2 Levels normal.
Monday 13:57,1775738351.4543486,room_01,25.48,18,59,900,False,2,False,CO2 Levels normal.
Monday 13:59,1775738352.4629943,room_01,25.54,17,59,873,False,2,False,CO2 Levels normal.
Monday 14:00,1775738353.463909,room_01,25.76,18,59,866,False,2,False,CO2 Levels normal.
Monday 14:01,1775738354.4675097,room_01,25.26,31,59,852,True,2,False,CO2 Levels normal.
Monday 14:02,1775738355.4647362,room_01,24.79,31,60,859,True,2,False,CO2 Levels normal.
Monday 14:03,1775738356.473485,room_01,24.86,32,59,876,False,2,False,CO2 Levels normal.
Monday 14:04,1775738357.4827387,room_01,25.14,30,59,895,False,2,False,CO2 Levels normal.
Monday 14:05,1775738358.4764066,room_01,25.4,31,58,922,False,2,False,CO2 Levels normal.
Monday 14:06,1775738359.48046,room_01,25.31,33,57,921,True,2,False,CO2 Levels normal.
Monday 14:07,1775738360.4819124,room_01,25.31,31,58,945,False,2,False,CO2 Levels normal.
Monday 14:08,1775738361.4972541,room_01,25.48,31,59,974,False,2,False,CO2 Levels normal.
Monday 14:09,1775738362.5025842,room_01,25.26,32,58,964,True,2,False,CO2 Levels normal.
Monday 14:10,1775738363.5076504,room_01,25.58,31,57,976,False,2,False,CO2 Levels normal.
Monday 14:11,1775738364.5021129,room_01,25.83,29,58,977,False,2,False,CO2 Levels normal.
Monday 14:12,1775738365.5041957,room_01,25.84,29,57,993,False,2,False,CO2 Levels normal.
Monday 14:13,1775738366.5110276,room_01,25.9,32,56,1017,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:14,1775738367.513097,room_01,26.05,31,57,1031,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:15,1775738368.5151258,room_01,26.05,29,57,1051,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:16,1775738369.5223258,room_01,26.16,31,58,1082,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:17,1775738370.5188265,room_01,26.35,32,59,1099,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:18,1775738371.5198214,room_01,26.52,30,59,1110,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:19,1775738372.5285408,room_01,26.9,32,60,1139,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:20,1775738373.5276697,room_01,26.52,32,61,1126,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:21,1775738374.5274959,room_01,26.28,33,62,1124,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:22,1775738375.5524719,room_01,26.33,33,62,1154,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:23,1775738376.55919,room_01,26.48,32,63,1178,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:24,1775738377.557684,room_01,26.77,29,62,1189,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:25,1775738378.556922,room_01,26.75,33,61,1194,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:26,1775738379.5628679,room_01,26.59,31,60,1195,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:27,1775738380.5615726,room_01,26.54,32,60,1203,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:28,1775738381.5648303,room_01,25.98,29,60,1163,True,3,True,High CO2 Levels detected. Please ventilate.
Monday 14:29,1775738382.565805,room_01,26.02,30,59,1169,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:30,1775738383.5744817,room_01,25.97,32,59,1164,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:31,1775738384.5678148,room_01,26.07,32,58,1195,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:32,1775738385.5767643,room_01,25.87,31,59,1191,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:33,1775738386.5790365,room_01,26.22,32,59,1218,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:34,1775738387.5838397,room_01,26.64,31,60,1222,False,3,True,High CO2 Levels detected. Please ventilate.
Monday 14:35,1775738388.5876029,room_01,26.44,33,61,1236,False,3,True,High CO2 Levels detected. Please ventilate.
Monday 14:36,1775738389.5937693,room_01,26.39,33,61,1206,True,3,True,High CO2 Levels detected. Please ventilate.
Monday 14:37,1775738390.594975,room_01,26.18,30,60,1187,True,3,True,High CO2 Levels detected. Please ventilate.
Monday 14:38,1775738391.5953052,room_01,26.15,29,59,1197,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:39,1775738392.5961034,room_01,25.73,33,59,1195,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:40,1775738393.6083174,room_01,25.65,31,60,1209,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:41,1775738394.601966,room_01,25.78,33,61,1193,False,3,True,High CO2 Levels detected. Please ventilate.
Monday 14:42,1775738395.603582,room_01,25.67,31,60,1217,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:43,1775738396.6096742,room_01,25.68,32,60,1202,False,3,True,High CO2 Levels detected. Please ventilate.
Monday 14:44,1775738397.6104922,room_01,25.33,30,59,1166,True,3,True,High CO2 Levels detected. Please ventilate.
Monday 14:45,1775738398.6162407,room_01,25.84,33,60,1188,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:46,1775738399.6197195,room_01,26.06,16,60,1175,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:47,1775738400.628593,room_01,25.71,16,59,1148,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:48,1775738401.644514,room_01,25.3,17,58,1117,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:49,1775738402.6454833,room_01,25.63,18,58,1122,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:50,1775738403.6553383,room_01,25.49,19,57,1125,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:51,1775738404.6554055,room_01,25.29,20,57,1106,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:52,1775738405.666865,room_01,25.31,21,58,1085,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:53,1775738406.6623054,room_01,25.28,22,59,1093,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:54,1775738407.6633437,room_01,25.4,22,58,1085,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:55,1775738408.6801696,room_01,25.32,22,57,1060,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:56,1775738409.6798456,room_01,25.19,21,58,1070,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:57,1775738410.676186,room_01,25.28,22,58,1063,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:58,1775738411.6714284,room_01,25.6,21,58,1056,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 14:59,1775738412.6716566,room_01,25.54,22,57,1056,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:00,1775738413.6802785,room_01,25.46,23,57,1057,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:01,1775738414.6804595,room_01,25.37,27,56,1063,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:02,1775738415.6827648,room_01,25.03,24,55,1053,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:03,1775738416.682851,room_01,25.04,26,55,1063,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:04,1775738417.685386,room_01,25.36,27,54,1081,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:05,1775738418.693313,room_01,25.41,26,54,1083,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:06,1775738419.692501,room_01,24.96,24,53,1059,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:07,1775738420.6930833,room_01,24.4,26,53,1052,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:08,1775738421.6941445,room_01,24.37,24,53,1054,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:09,1775738422.6952424,room_01,24.52,26,53,1051,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:10,1775738423.702237,room_01,24.46,23,53,1037,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:11,1775738424.6973896,room_01,24.44,25,53,1042,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:12,1775738425.7067318,room_01,24.56,27,52,1027,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:13,1775738426.7012389,room_01,24.66,24,52,1031,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:14,1775738427.7091196,room_01,24.86,27,53,1034,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:15,1775738428.712511,room_01,24.37,27,53,1018,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:16,1775738429.7123432,room_01,24.23,27,53,999,True,2,False,CO2 Levels normal.
Monday 15:17,1775738430.717315,room_01,24.37,24,53,997,False,2,False,CO2 Levels normal.
Monday 15:18,1775738431.715716,room_01,24.41,27,53,1020,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:19,1775738432.7190204,room_01,24.09,26,52,1010,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:20,1775738433.7213728,room_01,23.98,25,52,994,True,2,False,CO2 Levels normal.
Monday 15:21,1775738434.7216382,room_01,23.67,23,52,974,True,2,False,CO2 Levels normal.
Monday 15:22,1775738435.72718,room_01,23.93,23,51,975,False,2,False,CO2 Levels normal.
Monday 15:23,1775738436.7259934,room_01,24.2,24,52,992,False,2,False,CO2 Levels normal.
Monday 15:24,1775738437.7284617,room_01,24.28,26,53,1005,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:25,1775738438.7322254,room_01,24.33,23,53,1003,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:26,1775738439.7393985,room_01,24.16,26,53,998,True,2,False,CO2 Levels normal.
Monday 15:27,1775738440.7456572,room_01,24.25,23,54,1004,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:28,1775738441.7501862,room_01,24.1,26,54,1001,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:29,1775738442.7541435,room_01,24.53,26,54,1019,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:30,1775738443.7558134,room_01,24.53,24,53,1013,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:31,1775738444.759439,room_01,24.21,23,53,1002,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:32,1775738445.7681372,room_01,24.27,27,52,1005,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:33,1775738446.777353,room_01,24.43,27,51,1021,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:34,1775738447.777607,room_01,24.37,24,51,1026,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:35,1775738448.7822115,room_01,24.62,26,50,1028,False,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:36,1775738449.782849,room_01,24.44,23,51,1006,True,2,True,High CO2 Levels detected. Please ventilate.
Monday 15:37,1775738450.7910123,room_01,24.25,24,51,985,True,2,False,CO2 Levels normal.
Monday 15:38,1775738451.7962549,room_01,23.82,27,50,985,True,2,False,CO2 Levels normal.
Monday 15:39,1775738452.7943826,room_01,23.74,23,51,977,True,2,False,CO2 Levels normal.
Monday 15:40,1775738453.8107166,room_01,23.31,24,52,957,True,2,False,CO2 Levels normal.
Monday 15:41,1775738454.800801,room_01,23.41,24,52,965,False,2,False,CO2 Levels normal.
Monday 15:42,1775738455.801392,room_01,23.75,23,53,972,False,2,False,CO2 Levels normal.
Monday 15:43,1775738456.8080657,room_01,23.45,24,53,956,True,2,False,CO2 Levels normal.
Monday 15:44,1775738457.8108325,room_01,23.38,26,52,977,False,2,False,CO2 Levels normal.
Monday 15:45,1775738458.8180814,room_01,23.52,23,51,984,False,2,False,CO2 Levels normal.
Monday 15:46,1775738459.8329275,room_01,23.19,12,50,956,True,2,False,CO2 Levels normal.
Monday 15:47,1775738460.843935,room_01,22.5,13,50,926,True,2,False,CO2 Levels normal.
Monday 15:48,1775738461.8415585,room_01,21.84,13,51,891,True,2,False,CO2 Levels normal.
Monday 15:49,1775738462.8419738,room_01,21.81,13,52,883,False,2,False,CO2 Levels normal.
Monday 15:50,1775738463.8426998,room_01,21.74,14,53,875,False,2,False,CO2 Levels normal.
Monday 15:51,1775738464.8459406,room_01,21.72,13,52,859,False,2,False,CO2 Levels normal.
Monday 15:52,1775738465.861327,room_01,21.2,14,51,828,True,2,False,CO2 Levels normal.
Monday 15:53,1775738466.8552182,room_01,21.39,14,51,818,False,2,False,CO2 Levels normal.
Monday 15:54,1775738467.855923,room_01,21.18,15,51,804,False,2,False,CO2 Levels normal.
Monday 15:55,1775738468.863022,room_01,21.3,14,50,793,False,2,False,CO2 Levels normal.
Monday 15:56,1775738469.8629272,room_01,21.41,13,51,802,False,1,False,CO2 Levels normal.
Monday 15:57,1775738470.863742,room_01,21.21,14,51,787,False,2,False,CO2 Levels normal.
Monday 15:58,1775738471.8759196,room_01,21.39,13,51,791,False,1,False,CO2 Levels normal.
Monday 15:59,1775738472.8757749,room_01,21.29,12,51,800,False,1,False,CO2 Levels normal.
Monday 16:00,1775738473.8820257,room_01,21.4,11,51,783,False,2,False,CO2 Levels normal.
Monday 16:01,1775738474.8819914,room_01,21.82,30,51,807,False,1,False,CO2 Levels normal.
Monday 16:02,1775738475.884907,room_01,21.84,29,52,817,False,2,False,CO2 Levels normal.
Monday 16:03,1775738476.8884661,room_01,21.78,30,52,846,False,2,False,CO2 Levels normal.
Monday 16:04,1775738477.889975,room_01,21.89,28,51,858,False,2,False,CO2 Levels normal.
Monday 16:05,1775738478.8987944,room_01,21.91,26,50,857,False,2,False,CO2 Levels normal.
Monday 16:06,1775738479.9006646,room_01,21.89,29,51,864,False,2,False,CO2 Levels normal.
Monday 16:07,1775738480.9051564,room_01,21.43,26,52,856,True,2,False,CO2 Levels normal.
Monday 16:08,1775738481.911038,room_01,21.36,27,52,879,False,2,False,CO2 Levels normal.
Monday 16:09,1775738482.913663,room_01,21.69,29,52,883,False,2,False,CO2 Levels normal.
Monday 16:10,1775738483.9163096,room_01,21.65,30,53,899,False,2,False,CO2 Levels normal.
Monday 16:11,1775738484.9171371,room_01,21.39,28,52,886,True,2,False,CO2 Levels normal.
Monday 16:12,1775738485.9167016,room_01,21.47,30,53,913,False,2,False,CO2 Levels normal.
Monday 16:13,1775738486.9218752,room_01,21.32,27,53,919,False,2,False,CO2 Levels normal.
Monday 16:14,1775738487.9255693,room_01,21.22,27,54,904,True,2,False,CO2 Levels normal.
Monday 16:15,1775738488.92396,room_01,21.46,27,54,902,False,2,False,CO2 Levels normal.
Monday 16:16,1775738489.9271915,room_01,21.4,28,53,922,False,2,False,CO2 Levels normal.
Monday 16:17,1775738490.9428046,room_01,21.7,27,54,920,False,2,False,CO2 Levels normal.
Monday 16:18,1775738491.9333942,room_01,21.74,29,53,900,True,2,False,CO2 Levels normal.
Monday 16:19,1775738492.9358253,room_01,21.43,27,54,891,True,2,False,CO2 Levels normal.
Monday 16:20,1775738493.9345253,room_01,21.83,29,55,902,False,2,False,CO2 Levels normal.
Monday 16:21,1775738494.9346716,room_01,21.34,26,56,893,True,2,False,CO2 Levels normal.
Monday 16:22,1775738495.9425807,room_01,21.71,30,55,922,False,2,False,CO2 Levels normal.
Monday 16:23,1775738496.9372544,room_01,21.54,28,54,923,True,2,False,CO2 Levels normal.
Monday 16:24,1775738497.9438362,room_01,21.54,26,55,914,True,2,False,CO2 Levels normal.
Monday 16:25,1775738498.9442306,room_01,21.63,30,55,918,False,2,False,CO2 Levels normal.
Monday 16:26,1775738499.9476929,room_01,21.82,30,56,932,False,2,False,CO2 Levels normal.
Monday 16:27,1775738500.9492574,room_01,21.32,30,56,925,True,2,False,CO2 Levels normal.
Monday 16:28,1775738501.9543762,room_01,20.79,28,57,903,True,2,False,CO2 Levels normal.
Monday 16:29,1775738502.9589324,room_01,21.1,28,58,926,False,2,False,CO2 Levels normal.
Monday 16:30,1775738503.9577508,room_01,20.72,30,58,911,True,2,False,CO2 Levels normal.
Monday 16:31,1775738504.9611387,room_01,20.4,26,57,891,True,2,False,CO2 Levels normal.
Monday 16:32,1775738505.9642382,room_01,20.82,28,58,901,False,2,False,CO2 Levels normal.
Monday 16:33,1775738506.9700322,room_01,20.35,26,58,899,True,2,False,CO2 Levels normal.
Monday 16:34,1775738507.9674938,room_01,20.2,27,57,904,False,2,False,CO2 Levels normal.
Monday 16:35,1775738508.9668639,room_01,20.02,27,58,897,True,2,False,CO2 Levels normal.
Monday 16:36,1775738509.970507,room_01,20.26,28,59,912,False,2,False,CO2 Levels normal.
Monday 16:37,1775738510.978822,room_01,20.42,27,58,910,False,2,False,CO2 Levels normal.
Monday 16:38,1775738511.9780881,room_01,20.42,30,57,933,False,2,False,CO2 Levels normal.
Monday 16:39,1775738512.978946,room_01,20.48,28,57,934,False,2,False,CO2 Levels normal.
Monday 16:40,1775738513.9806983,room_01,20.58,27,58,939,False,2,False,CO2 Levels normal.
Monday 16:41,1775738514.987645,room_01,20.27,30,58,940,True,2,False,CO2 Levels normal.
Monday 16:42,1775738515.9878943,room_01,19.87,27,57,935,True,2,False,CO2 Levels normal.
Monday 16:43,1775738517.0054092,room_01,19.34,28,58,928,True,2,False,CO2 Levels normal.
Monday 16:44,1775738517.9917893,room_01,19.24,29,57,915,True,2,False,CO2 Levels normal.
Monday 16:45,1775738518.9992547,room_01,19.34,29,58,918,False,2,False,CO2 Levels normal.
Monday 16:46,1775738520.0027785,room_01,19.31,16,57,905,False,2,False,CO2 Levels normal.
Monday 16:47,1775738521.002042,room_01,19.19,16,58,900,False,2,False,CO2 Levels normal.
Monday 16:48,1775738522.002473,room_01,19.42,16,57,890,False,2,False,CO2 Levels normal.
Monday 16:49,1775738523.0075474,room_01,19.76,15,58,878,False,2,False,CO2 Levels normal.
Monday 16:50,1775738524.0087364,room_01,19.89,15,59,874,False,2,False,CO2 Levels normal.
Monday 16:51,1775738525.012106,room_01,19.7,14,59,842,True,2,False,CO2 Levels normal.
Monday 16:52,1775738526.0209835,room_01,19.64,14,60,837,False,2,False,CO2 Levels normal.
Monday 16:53,1775738527.025085,room_01,19.95,15,60,835,False,2,False,CO2 Levels normal.
Monday 16:54,1775738528.02562,room_01,20.32,14,60,823,False,2,False,CO2 Levels normal.
Monday 16:55,1775738529.0271366,room_01,20.39,15,59,821,False,2,False,CO2 Levels normal.
Monday 16:56,1775738530.0300212,room_01,19.8,15,58,793,True,2,False,CO2 Levels normal.
Monday 16:57,1775738531.0347013,room_01,19.72,15,57,803,False,1,False,CO2 Levels normal.
Monday 16:58,1775738532.0420005,room_01,19.91,15,58,799,False,2,False,CO2 Levels normal.
Monday 16:59,1775738533.0470743,room_01,19.89,16,58,819,False,1,False,CO2 Levels normal.
Monday 17:00,1775738534.048601,room_01,19.86,16,57,817,False,2,False,CO2 Levels normal.
Monday 17:01,1775738535.0536664,room_01,19.66,16,56,810,False,2,False,CO2 Levels normal.
Monday 17:02,1775738536.0558908,room_01,19.6,16,56,788,True,2,False,CO2 Levels normal.
Monday 17:03,1775738537.06036,room_01,19.98,16,57,795,False,1,False,CO2 Levels normal.
Monday 17:04,1775738538.0627408,room_01,20.12,16,56,806,False,1,False,CO2 Levels normal.
Monday 17:05,1775738539.070435,room_01,20.36,16,55,800,False,2,False,CO2 Levels normal.
Monday 17:06,1775738540.0766323,room_01,20.07,0,56,770,False,2,False,CO2 Levels normal.
Monday 17:07,1775738541.0766077,room_01,20.02,4,55,766,False,1,False,CO2 Levels normal.
Monday 17:08,1775738542.084801,room_01,19.33,4,54,742,True,1,False,CO2 Levels normal.
Monday 17:09,1775738543.085647,room_01,19.19,4,53,736,False,1,False,CO2 Levels normal.
Monday 17:10,1775738544.0878758,room_01,19.47,4,53,730,False,1,False,CO2 Levels normal.
Monday 17:11,1775738545.0982544,room_01,19.25,4,52,726,False,1,False,CO2 Levels normal.
Monday 17:12,1775738546.10055,room_01,19.55,4,51,723,False,1,False,CO2 Levels normal.
Monday 17:13,1775738547.1054044,room_01,19.37,4,51,720,False,1,False,CO2 Levels normal.
Monday 17:14,1775738548.1164947,room_01,19.67,4,52,715,False,1,False,CO2 Levels normal.
Monday 17:15,1775738549.1190362,room_01,19.54,4,53,711,False,1,False,CO2 Levels normal.
Monday 17:16,1775738550.1197777,room_01,19.72,4,53,707,False,1,False,CO2 Levels normal.
Monday 17:17,1775738551.1224508,room_01,19.59,4,53,701,False,1,False,CO2 Levels normal.
Monday 17:18,1775738552.1315632,room_01,19.32,4,54,676,True,1,False,CO2 Levels normal.
Monday 17:19,1775738553.1289756,room_01,18.84,4,54,650,True,1,False,CO2 Levels normal.
Monday 17:20,1775738554.1304903,room_01,18.22,4,53,626,True,1,False,CO2 Levels normal.
Monday 17:21,1775738555.1333232,room_01,18.08,4,52,623,False,1,False,CO2 Levels normal.
Monday 17:22,1775738556.1366131,room_01,18.34,4,51,618,False,1,False,CO2 Levels normal.
Monday 17:23,1775738557.1415305,room_01,18.16,4,50,613,False,1,False,CO2 Levels normal.
Monday 17:24,1775738558.1480217,room_01,18.45,4,49,608,False,1,False,CO2 Levels normal.
Monday 17:25,1775738559.1564379,room_01,18.22,4,49,604,False,1,False,CO2 Levels normal.
Monday 17:26,1775738560.1497917,room_01,18.12,4,48,600,False,1,False,CO2 Levels normal.
Monday 17:27,1775738561.1518917,room_01,18.27,4,47,596,False,1,False,CO2 Levels normal.
Monday 17:28,1775738562.1574996,room_01,18.31,4,46,590,False,1,False,CO2 Levels normal.
Monday 17:29,1775738563.1592681,room_01,18.22,4,47,586,False,1,False,CO2 Levels normal.
Monday 17:30,1775738564.1612384,room_01,18.12,4,47,583,False,1,False,CO2 Levels normal.
Monday 17:31,1775738565.167066,room_01,18.29,4,48,577,False,1,False,CO2 Levels normal.
Monday 17:32,1775738566.165447,room_01,18.18,4,48,574,False,1,False,CO2 Levels normal.
Monday 17:33,1775738567.1812363,room_01,18.47,4,49,571,False,1,False,CO2 Levels normal.
Monday 17:34,1775738568.1836386,room_01,18.29,4,49,568,False,1,False,CO2 Levels normal.
Monday 17:35,1775738569.1861632,room_01,18.55,4,49,565,False,1,False,CO2 Levels normal.
Monday 17:36,1775738570.1877632,room_01,18.67,4,48,560,False,1,False,CO2 Levels normal.
Monday 17:37,1775738571.1877673,room_01,18.52,4,49,554,False,1,False,CO2 Levels normal.
Monday 17:38,1775738572.1928008,room_01,18.33,4,48,550,False,1,False,CO2 Levels normal.
Monday 17:39,1775738573.1897593,room_01,18.36,4,47,546,False,1,False,CO2 Levels normal.
Monday 17:40,1775738574.2005014,room_01,18.29,4,48,543,False,1,False,CO2 Levels normal.
Monday 17:41,1775738575.202387,room_01,18.1,4,47,540,False,1,False,CO2 Levels normal.
Monday 17:42,1775738576.2107265,room_01,18,4,48,535,False,1,False,CO2 Levels normal.
Monday 17:43,1775738577.2157,room_01,18.16,4,48,531,False,1,False,CO2 Levels normal.
Monday 17:44,1775738578.218772,room_01,18.01,4,47,526,False,1,False,CO2 Levels normal.
Monday 17:45,1775738579.226079,room_01,18.07,4,46,521,False,1,False,CO2 Levels normal.
Monday 17:46,1775738580.2296855,room_01,18.15,4,46,515,False,1,False,CO2 Levels normal.
Monday 17:47,1775738581.234606,room_01,18.18,4,45,511,False,1,False,CO2 Levels normal.
Monday 17:48,1775738582.2382326,room_01,18.47,4,44,505,False,1,False,CO2 Levels normal.
Monday 17:49,1775738583.2404087,room_01,18.28,4,43,499,False,1,False,CO2 Levels normal.
Monday 17:50,1775738584.246598,room_01,18.03,4,44,494,False,1,False,CO2 Levels normal.
Monday 17:51,1775738585.247625,room_01,18,0,45,464,True,1,False,CO2 Levels normal.
Monday 17:52,1775738586.2497406,room_01,18,2,46,457,False,1,False,CO2 Levels normal.
Monday 17:53,1775738587.24957,room_01,18,2,47,450,False,1,False,CO2 Levels normal.
Monday 17:54,1775738588.2510586,room_01,18.27,2,47,442,False,1,False,CO2 Levels normal.
Monday 17:55,1775738589.2512648,room_01,18.31,2,47,435,False,1,False,CO2 Levels normal.
Monday 17:56,1775738590.2653563,room_01,18.43,2,46,427,False,1,False,CO2 Levels normal.
Monday 17:57,1775738591.2537658,room_01,18.69,2,45,419,False,1,False,CO2 Levels normal.
Monday 17:58,1775738592.2595067,room_01,18.78,2,44,411,False,1,False,CO2 Levels normal.
Monday 17:59,1775738593.2659042,room_01,18.78,2,45,403,False,1,False,CO2 Levels normal.
Monday 18:00,1775738594.2712588,room_01,18.98,2,46,400,False,1,False,CO2 Levels normal.
Monday 18:01,1775738595.2776933,room_01,18.71,2,45,400,False,1,False,CO2 Levels normal.
Monday 18:02,1775738596.2739878,room_01,18.44,2,45,400,False,1,False,CO2 Levels normal.
Monday 18:03,1775738597.2833939,room_01,18,2,44,400,True,1,False,CO2 Levels normal.
Monday 18:04,1775738598.2903726,room_01,18,2,43,400,True,1,False,CO2 Levels normal.
Monday 18:05,1775738599.291265,room_01,18,2,42,400,False,1,False,CO2 Levels normal.
Monday 18:06,1775738600.2900093,room_01,18.02,2,41,400,False,1,False,CO2 Levels normal.
Monday 18:07,1775738601.292149,room_01,18.23,2,42,400,False,1,False,CO2 Levels normal.
Monday 18:08,1775738602.2948098,room_01,18.43,2,42,400,False,1,False,CO2 Levels normal.
Monday 18:09,1775738603.2968996,room_01,18.27,2,41,400,False,1,False,CO2 Levels normal.
Monday 18:10,1775738604.3050566,room_01,18.49,2,42,400,False,1,False,CO2 Levels normal.
Monday 18:11,1775738605.3061085,room_01,18.47,2,43,400,False,1,False,CO2 Levels normal.
Monday 18:12,1775738606.3090796,room_01,18.41,2,43,400,False,1,False,CO2 Levels normal.
